135.52,125.98,139.97,117.24,148.47,113.35,158.23,113.08,167.13,114.92,194.23,113.33,202.75,110.46,212.5,109.75,221.38,112.15,227.24,119.45,183.09,137.37,183.85,148.67,184.54,160,185.18,171.68,175.54,181.22,181,183.23,186.54,184.03,191.91,182.33,196.42,179.88,144.79,141.31,151.84,137.01,159.74,136.64,166.92,141.02,159.77,144.69,151.91,145.08,198.49,138.86,204.54,134.59,212.42,134.22,219.25,137.56,212.95,141.63,205.34,142.09,170.37,207.68,175.06,201.22,181.24,196.71,187.16,197,193.83,196.62,200.58,199.89,206.39,205.29,201.92,213.18,195.85,217.98,188.61,219.59,182.32,218.68,175.99,214.57,181.44,203.2,187.56,202.63,194.72,202.1,195.09,208.32,187.86,209.73,181.4,209.55
134.85,128.87,139.51,120.63,148.01,116.91,157.92,116.34,167.32,117.73,193.8,116.81,202.31,114.14,212.02,112.91,221.12,114.99,227.33,121.96,182.41,140.04,183.35,151.46,184.36,162.96,185.3,174.85,175.53,183.62,181.26,185.48,186.86,186.23,192.08,184.14,196.47,181.56,144.62,143.96,151.43,139.35,159.24,138.91,166.09,143.86,159.17,147.68,151.37,147.98,198.76,141.81,204.61,136.71,212.48,135.89,218.97,139.36,213.29,143.97,205.65,144.68,168.85,208.75,174.42,202.67,181.09,198.97,187.02,199.58,193.59,198.84,200.49,201.33,206.58,205.61,201.94,213.53,195.38,217.88,187.97,219.68,181.67,219.29,174.78,215.87,180.62,204.88,187.37,204.62,194.76,204.04,195.13,208.91,187.47,210.24,180.39,210.8
134.27,128.78,139.19,121.19,147.97,118.15,157.68,118.06,167.09,119.5,191.88,118.65,201.07,115.27,211.33,113.87,221.05,115.43,228.08,122.52,181.86,140.58,182.71,152.13,183.58,163.48,184.23,175.38,174.51,184.54,180.31,186.35,186.28,187.15,191.92,185.04,196.79,182.52,143.93,145.13,150.83,140.03,159.21,139.37,167.02,144.65,159.27,148.88,150.9,149.41,198.09,142.36,204.37,136.94,212.65,136.07,219.33,139.89,213.23,144.55,205.11,145.21,168.56,209.18,174.58,203.26,181.15,199.66,186.8,200.22,192.98,199.67,199.44,201.98,206.57,206.17,201.31,214.5,194.61,218.41,187.54,219.92,181.63,219.38,175.02,216.47,180.24,205.89,187.06,205.44,194.5,204.86,194.85,209.29,187.15,210.34,179.87,210.82
132.72,130.63,138.21,122.59,147.45,118.96,157.9,118.64,167.88,120.27,191.93,119.11,201.2,115.85,211.69,114.94,221.38,117.11,228.4,124.08,182.39,141.21,183.2,153.03,184.04,164.84,184.74,177.23,174.33,185.71,180.38,188.01,186.44,189.08,192.28,186.81,197.19,183.85,143.55,145.84,150.49,140.45,158.97,139.97,166.75,145.64,159.05,149.41,150.64,149.88,198.26,143.33,204.41,137.39,212.59,136.54,219.23,140.77,213.19,145.13,205.29,145.83,167.15,209.44,173.98,203.64,180.75,200.61,186.46,201.35,192.86,200.83,199.49,203.02,206.44,206.78,201.36,214.96,194.41,218.88,187.17,220.33,181.1,219.75,174.3,217.13,179.94,206.96,186.63,206.7,194.1,206.19,194.35,210.35,186.78,211.2,179.69,211.47
133.35,131.69,138.06,123.3,146.88,119.74,156.96,119.41,166.36,121.16,193.57,120.01,202.19,116.9,212.1,115.84,221.45,117.9,228.18,124.62,182.37,142.75,183.06,154.49,183.79,166.25,184.51,178.36,174.43,186.38,180.05,188.42,185.85,189.36,191.37,187.28,196.03,184.64,144.2,146.42,150.76,141.52,159,141.2,166.43,146.65,159.11,150.32,150.96,150.67,198.51,144.33,204.56,138.82,212.61,137.91,219.14,141.9,213.14,146.22,205.38,146.82,167.04,210.27,173.58,204.98,180.11,201.49,186.12,202.07,192.59,201.5,199.12,203.92,206.04,207.96,200.44,215.88,193.57,219.83,186.37,221.07,180.11,220.21,173.7,217.06,179.02,207.7,186.17,207.2,193.74,206.9,194.04,211.09,186.16,211.89,178.81,211.86
133.54,133.06,138.01,124.69,146.82,120.9,156.99,120.6,166.77,122.18,192.95,120.9,201.97,118.27,211.85,117.2,221.03,119.13,227.76,125.85,182.19,142.96,183,155.1,183.83,167.18,184.74,179.77,174.66,187.39,180.41,189.24,186.2,190.16,191.67,188.02,196.24,185.34,143.84,147.24,150.65,142.08,158.81,141.88,166.39,147.25,158.83,150.97,150.71,151.47,198.44,144.78,204.79,139.32,212.91,138.52,219.38,142.34,213.37,146.88,205.47,147.52,167.46,211.11,174.31,206.22,180.83,202.99,186.64,203.53,193.05,202.78,199.19,205.13,206.02,208.27,200.72,215.91,194.27,219.84,187.08,221.15,181.1,220.35,174.31,217.96,179.7,208.85,186.82,208.24,194.34,207.82,194.67,211.84,186.83,212.68,179.31,212.51
133.21,133.1,138.37,125.24,147.54,121.82,157.84,121.84,167.69,123.83,192.03,122.45,201.49,119.05,211.77,117.66,221.48,119.47,228.56,126.47,182.32,143.41,183.16,155.33,184.15,167.19,185.15,179.74,174.51,188.13,180.3,189.83,186.17,190.94,191.95,188.66,196.83,185.82,143.56,147.8,150.55,142.76,159.18,142.59,166.97,148.14,159.25,151.99,150.66,152.41,198.05,145.65,204.65,139.83,212.9,138.99,219.36,143.06,213.42,147.68,205.37,148.38,167.67,212.17,174.64,207.18,181.18,204.16,186.68,204.61,192.99,203.85,199.25,205.97,206.01,209.66,200.38,217.14,193.83,221.27,186.82,222.86,181.1,222.04,174.52,219.66,179.84,210.14,186.69,209.39,194.22,209.08,194.34,212.87,186.5,213.79,179.31,214
133.6,134.17,138.65,126.07,147.77,122.51,158.04,122.35,167.77,124.48,192.65,122.55,201.87,119.5,211.93,118.39,221.52,120.62,228.46,127.56,182.76,143.92,183.51,155.99,184.27,168.03,185.09,180.63,174.69,188.08,180.38,190.05,186.15,191.17,191.84,189.16,196.46,186.39,144.54,148.23,150.93,143.19,159.2,143.1,166.94,148.62,159.38,152.09,151.15,152.44,198.62,146.32,204.74,140.54,212.8,139.59,219.19,143.61,213.31,148.11,205.49,148.82,167.26,211.89,174.03,207.27,180.63,204.32,186.56,204.79,193.16,204.11,199.71,206.01,206.9,209.44,201.14,217.03,194.52,221.21,187.18,222.86,180.71,222.03,173.99,219.05,179.31,210.1,186.76,209.53,194.76,209.07,195.1,213.04,186.77,214.02,178.91,213.94
133.45,134.23,138.6,126.02,147.85,122.34,158.27,122.22,167.93,124.71,192.62,122.87,201.8,119.7,211.84,118.54,221.41,120.6,228.24,127.58,182.58,144.24,183.29,156.19,184.09,168.08,184.94,180.61,174.8,188.24,180.48,190.15,186.18,191.34,191.88,189.21,196.55,186.47,143.99,148.37,150.77,143.36,159.14,143.24,166.89,148.91,159.21,152.36,150.83,152.69,198.49,146.61,204.82,140.77,212.92,139.94,219.3,143.98,213.48,148.49,205.6,149.15,167.79,212.27,174.3,207.31,180.86,203.99,186.66,204.31,193.44,203.78,200.06,206.12,206.73,209.91,201.34,217.75,194.77,221.83,187.43,223.48,181.14,222.71,174.44,219.82,179.79,210.25,186.84,209.36,194.69,209.09,195.04,213.41,186.96,214.33,179.64,214.33
132.08,134.99,137.84,127.12,147.18,123.26,157.92,122.96,168.18,125.36,191.63,123.57,201.41,120.12,211.69,118.57,221.47,120.78,228.43,127.69,182.28,143.85,183.21,156.08,184.26,168.13,185.31,180.67,174.9,188.03,180.58,189.59,186.18,190.56,191.53,188.26,196.12,185.64,142.9,148.19,149.81,142.67,159.2,142.5,167.32,148.75,159.13,152.7,149.9,153.01,196.96,145.9,203.92,139.22,212.94,138.19,219.71,142.29,213.65,147.31,204.92,148.4,167.64,212.68,175.25,207.3,181.63,204.13,186.8,204.24,192.62,203.42,199.12,205.37,206.18,209.48,200.38,217.34,193.79,221.95,187.35,223.42,181.79,222.83,175.23,220.12,181.03,209.89,186.97,208.44,193.96,208.18,193.93,213,186.74,213.86,180.6,214.24
132.12,135.17,137.19,126.55,146.51,122.41,157.39,122.25,167.8,124.31,191.7,122.61,202.27,119.53,213.4,117.96,223.72,120.91,230.3,128.74,182.42,142.5,183.57,154.96,184.82,167.25,186.11,180.1,175.42,187.99,181.39,189.49,187.14,190.58,192.64,188.01,197.29,185.39,142.39,147.43,149.38,144.12,158.51,143.39,167.42,146.88,159.07,150.73,149.93,151.66,197.98,144.68,205.39,140.55,214.12,139.98,221.52,142.03,214.7,146.38,206.17,147.06,167.98,212.66,175.28,207.18,182.07,203.27,187.59,203.88,193.39,202.86,200.1,205.8,207.04,209.66,200.79,217.86,194.27,222.33,187.89,223.36,182.39,222.66,175.67,219.92,181.3,209.53,187.76,208.76,194.84,208.19,194.45,211.81,187.31,213.11,180.78,213.17
133.7,134.09,138.66,125.72,147.99,121.67,158.64,121.23,168.61,123.38,193.21,121.49,203.36,118.46,214.37,117.36,224.61,120.81,230.97,128.84,183.44,143.5,184.41,155,185.45,166.36,186.5,178.26,175.64,186.65,181.7,188.33,187.65,189.24,193.08,187.25,197.86,184.86,144.21,148.79,151.4,147.06,159.59,146.18,168.14,147.76,160.13,150.91,151.78,151.79,198.94,145.98,206.31,144.07,214.13,144.24,221.4,145.41,214.34,148.09,206.49,148.35,167.97,211.78,174.97,205.65,181.65,201.77,187.91,202.34,194.06,201.59,200.8,204.64,207.64,209.26,201.49,217.35,195.1,221.99,188.43,223.26,181.81,222.42,175.2,218.68,180.45,208.12,188.08,207.42,195.79,207.03,195.53,211.47,187.76,213.01,179.72,212.72
133.99,132.97,138.74,124.71,147.66,120.49,158,120.07,167.41,122.33,193.58,119.96,202.77,116.74,213.18,115.74,222.94,118.91,229.32,126.74,183.26,143.06,184.19,154.37,185.13,165.76,186,177.67,175.64,186.08,181.58,187.67,187.26,188.39,192.61,186.58,197.2,184.12,144.55,147.65,151.46,143.78,159.78,143.21,167.57,147.18,159.98,150.77,151.77,151.36,198.74,144.94,205.21,140.81,213.12,140.3,220.1,143.19,213.71,147.13,205.94,147.7,167.82,211.47,174.31,205.69,180.98,201.83,187.38,202.39,193.84,201.46,200.34,204.21,206.83,208.9,201.55,216.59,195.23,220.79,188.01,222.48,181.21,221.7,174.38,218.21,180.14,208.16,187.52,207.54,195.26,206.95,195.24,211.05,187.36,212.14,179.71,212.15
133.93,132.62,138.97,124.23,148.06,120.26,158.63,120.01,168.46,122.33,194.41,120.72,203.79,117.13,214.32,115.89,224,118.71,230.4,126.82,183.71,142.58,184.5,154.07,185.4,165.56,186.25,177.7,175.42,186.41,181.37,188.25,187.08,189.24,192.79,187.15,197.61,184.46,144.58,146.83,151.64,142.25,160.29,141.86,167.86,146.84,160.26,150.63,151.67,151.15,199.5,144.86,206.16,139.4,214.38,138.77,220.75,142.63,215.02,146.97,206.89,147.65,168.79,212.33,175.38,206.11,181.88,202.24,187.31,202.86,193.65,202.2,199.72,205.24,205.57,210.15,200.4,216.95,194.48,220.88,187.66,222.44,182.09,221.56,175.45,218.41,181.36,208.29,187.28,208.05,194.41,207.5,194.51,211.6,187.26,212.6,181.16,212.42
134.56,132.49,139.33,123.83,148.22,119.8,158.52,119.19,168.13,121.22,195.39,119.89,204.26,116.86,214.13,115.9,222.97,118.78,228.67,126.76,183.89,142.76,184.47,154.22,185,165.62,185.66,177.52,175.14,186.45,180.98,188.63,186.71,189.72,192.59,187.74,197.56,184.9,145.22,146.28,151.9,141.16,160.47,140.84,167.75,146.11,160.32,149.91,152.05,150.41,199.85,144.38,205.88,138.72,213.99,137.93,220.34,142.03,214.66,146.52,206.91,147.19,168.62,212.74,174.8,207.09,181.05,203.14,187.04,203.72,193.72,202.86,199.7,206.14,204.71,211.43,200.83,218.72,194.99,223.28,187.76,224.88,181.53,223.45,174.81,219.37,180.86,209.24,187.18,208.77,194.56,208.22,194.93,213.35,187.49,214.57,180.74,213.94
135.77,132.36,140.65,123.79,149.45,120.08,159.53,120.12,168.81,122.54,195.48,120.82,204.41,117.66,214.37,116.52,223.19,119.31,229.19,126.71,184.59,143.41,185.17,154.79,185.72,166.17,186.53,178.16,176.06,188.12,181.75,190.17,187.35,191.39,193.12,189.43,198.15,186.67,145.19,146.56,152.03,141.68,160.7,141.65,167.89,147.07,160.24,150.96,151.84,151.42,200.44,145.13,206.61,139.05,214.77,138.38,221.04,142.66,215.49,147.47,207.74,148.05,171.08,215.62,175.82,208.96,181.76,204.83,187.11,205.8,193.38,204.9,199.48,208.84,203.58,215.07,199.77,222.68,194.17,226.87,187.74,228.24,182.02,226.84,175.88,223.12,182.25,211.08,187.18,210.64,193.28,210.53,192.95,217.09,187.29,217.5,182.39,217.4
135.73,131.64,140.67,123.38,149.37,119.72,159.27,119.94,168.49,122.16,195.33,120.38,204.47,117.47,214.37,116.36,223.18,119.07,229.24,126.47,184.43,143.23,185.05,154.63,185.62,166.06,186.43,178.05,176.28,188.05,181.89,190.11,187.46,191.19,193.1,189.2,198.04,186.42,144.76,146.52,151.71,141.58,160.62,141.49,167.85,146.86,160.13,151.07,151.56,151.55,200.36,145.01,206.45,139.08,214.78,138.5,221.02,142.77,215.49,147.71,207.59,148.21,171.67,215.79,176.23,209.04,182.05,204.98,187.33,205.89,193.69,205.05,199.45,208.89,203.1,214.92,199.81,222.25,194.6,226.59,188.02,228.28,182.2,226.93,176.27,222.97,182.42,210.9,187.45,210.47,193.78,210.37,193.48,216.69,187.56,217.57,182.48,217.33
135.05,130.95,140.45,123,149.21,119.57,159.29,119.49,168.6,121.32,195.36,120.2,204.45,117.32,214.27,116.29,222.88,118.74,228.97,125.93,183.99,143.05,184.44,154.4,184.85,165.55,185.5,177.35,176.25,187.17,181.56,189.36,186.76,190.54,192.27,188.77,197.17,186.08,145,146.01,152,140.85,160.6,140.63,167.86,146.17,160.27,150.35,151.84,150.91,200.28,144.39,206.41,138.59,214.37,137.86,220.44,142.08,215.27,147.01,207.44,147.64,171,215.69,175.33,208.91,181.13,204.59,186.74,205.49,193.43,204.53,199.2,208.42,203.1,215.13,199.62,221.57,194.23,226.25,187.35,228.27,181.37,226.8,175.3,222.99,181.59,210.49,186.87,210.23,193.5,209.83,192.93,216.41,186.67,217.19,181.51,217.24
135.06,129.72,140.26,121.91,148.93,118.15,159.07,118.31,168.77,120,195.24,119.81,204.24,116.79,214.1,115.23,222.75,117.54,228.49,124.82,184.14,142.09,184.71,153.55,185.46,164.84,186.22,176.8,176.23,187.06,181.64,189.39,187.31,190.58,193.02,188.37,197.94,185.3,144.7,145.13,151.82,139.99,160.73,139.73,168.15,145.41,160.38,149.55,151.67,150.13,199.67,143.58,205.96,137.74,214.32,137.02,220.91,141.04,215.17,146.16,206.94,146.89,171.88,214.43,176.22,208.09,182.13,204.24,187.29,205.03,193.35,204.13,199.34,207.2,203.58,212.89,199.95,219.09,194.36,222.86,188.25,224.41,183.03,223.5,176.86,220.71,182.82,210,187.41,209.89,193.07,209.35,192.82,213.7,187.76,214.35,183.15,214.53
134.31,128.76,139.9,120.68,149.04,116.79,159.59,116.86,169.29,119.11,194.98,118.89,204.34,115.44,214.56,113.87,223.74,116.33,229.65,124.06,184.26,140.43,184.7,151.94,185.35,163.26,185.95,175.27,176.05,185.54,181.76,188,187.81,189.22,193.49,186.92,198.24,183.94,144.16,144,151.69,138.17,161.16,137.95,169.01,144.37,160.83,148.67,151.57,149.16,199.01,142.74,205.67,136.02,214.53,135.09,221.45,139.98,215.28,145.3,206.51,146.13,172.03,212.95,176.68,206.11,182.41,201.98,187.82,202.95,193.87,202.36,199.72,205.67,204.32,211.32,200.44,217.18,194.86,220.43,188.9,221.88,183.83,221.14,177.71,218.68,183.21,208.58,187.96,208.46,193.5,208.07,193.14,211.51,188.31,211.8,183.77,212.11
135.19,128.84,140.39,120.47,149.17,116.2,159.49,116.06,169.05,118.33,195.77,117.88,204.93,114.81,215.08,113.83,224.06,116.69,229.92,124.3,183.98,139.06,184.58,150.37,185.33,161.61,186.19,173.55,176.16,183.6,181.67,186.04,187.52,187.3,193.13,185.18,197.82,182.19,144.83,142.94,151.8,137.42,160.8,137.36,168.18,143.17,160.37,147.24,151.66,147.55,199.91,141.3,206.2,135.15,214.7,134.34,221.23,138.77,215.53,143.7,207.21,144.5,171.68,210.85,176.89,204.38,182.86,200.33,188.15,201.11,194.13,200.4,200.38,203.19,205.86,208.7,201.53,215.54,195.7,219.53,189.42,221.44,184.01,220.74,177.73,217.58,183.43,206.42,188.37,206.3,194.35,205.57,194.42,209.82,188.8,210.74,183.84,211.01
135.18,127.86,140.37,119.8,149.18,115.5,159.37,115.43,168.94,117.36,195.84,117.27,204.96,114.41,215.1,113.22,223.92,116.17,229.88,123.28,184.11,138.99,184.71,150.27,185.44,161.55,186.19,173.49,176.22,183.19,181.81,185.37,187.61,186.47,193.26,184.64,198.02,182,144.84,142.54,151.97,137.1,160.98,137.17,168.31,142.99,160.48,147,151.8,147.38,199.34,141.11,205.77,135,214.29,134.22,220.93,138.79,214.93,143.69,206.69,144.39,171.5,210.18,176.65,203.65,182.51,199.71,187.81,200.66,193.78,199.86,200.2,202.97,205.5,208.68,200.95,214.91,195.29,218.87,189.02,220.68,183.39,219.9,177.12,216.7,183.28,205.91,188.02,205.75,193.67,205.08,193.61,209.41,188.33,210.14,183.44,210.44
135.39,128.05,140.28,119.25,148.83,114.96,158.88,114.97,168.17,117.1,196.43,117.09,205.34,114.46,214.97,113.22,223.61,116.14,228.92,123.72,184.43,139.13,185.04,149.97,185.74,160.86,186.56,172.31,175.63,182.74,181.39,184.81,187.21,186.02,192.81,184.08,197.64,181.48,144.82,142.26,151.7,137.24,160.46,137.35,167.45,142.85,159.86,146.57,151.41,146.81,200.12,141.01,206.37,135.23,214.47,134.4,220.56,138.71,215.12,143.2,207.3,143.87,170.13,210.14,175.42,203.63,181.77,199.24,187.53,200.06,193.78,199.06,200.37,202.61,205.29,208.46,200.89,215.09,194.94,219.11,188.5,220.77,182.59,220.07,175.9,216.8,182.49,205.27,187.67,205.25,193.85,204.41,193.8,209.75,187.9,210.62,182.54,210.6
135.9,126.66,140.65,118.33,149.1,114.55,158.91,114.45,168.18,116.36,196.03,116.23,205.09,113.66,214.83,112.77,223.47,115.66,229.26,122.93,183.79,138.79,184.3,149.82,184.92,160.93,185.63,172.52,175.68,181.91,181.13,184.05,186.71,185.2,192.18,183.42,196.94,181.06,145.08,141.29,151.98,136.17,160.6,136.25,167.52,141.75,160.08,145.67,151.77,145.92,200.01,140.33,206.35,134.75,214.45,134.01,220.88,138.36,215.13,142.93,207.25,143.58,170.61,209.05,175.7,202.78,181.75,198.62,187.34,199.56,193.43,198.53,199.87,201.81,205.17,207.15,200.93,213.8,195.14,218.02,188.55,219.85,182.34,218.98,175.76,215.68,182.01,204.29,187.46,204.39,193.78,203.5,193.99,208.41,187.95,209.38,182.21,209.46
134.45,126.29,139.63,117.31,148.77,112.91,159.41,113.15,169.11,115.94,195.72,115.95,205.04,112.61,215.27,111.38,224.19,114.76,229.71,122.79,183.82,137.39,184.06,148.37,184.52,159.33,184.93,170.9,174.99,181.12,180.5,183.31,186.31,184.59,192.05,182.83,197.02,180.34,145.01,140.56,152.07,134.99,160.95,134.89,168.33,140.88,160.54,144.91,151.85,145.14,199.28,139.32,206.11,133.26,214.49,132.57,221.01,137.23,215.03,142.03,206.69,142.67,169.7,208.59,175.22,201.93,181.53,197.73,187.24,198.69,193.2,197.74,199.69,201.06,205.44,206.86,200.68,213.15,194.8,216.84,188.56,218.76,182.74,218.19,176.1,215.22,181.88,203.44,187.25,203.31,193.35,202.63,193.77,207.72,187.99,208.79,182.51,208.94
